Date_Time,Relative Humidity in %,Rainfall in mm,Temperature in Degree C,Radiation value in MJ/m^2,Wind speed in kmph,Kerala Holidays,Day of the week,Average Demand of Prev. Day,Average Demand of Prev. week,Demand during this hour,Hourly Avg. of Prev. week,Demand in MW
07-04-2019 19:00,,4,,3.25,,FALSE,,3097.11375,3109.889047,3493.82,3490.864286,3467.6
07-04-2019 20:00,86,0,,3.41,,FALSE,,3097.11375,3109.889047,3704.17,3744.24,3643.27
07-04-2019 21:00,,0,,2.59,,FALSE,,3097.11375,3109.889047,3394.68,3696.374286,3548.16
07-04-2019 22:00,,,,3.45,,FALSE,,3097.11375,3109.889047,3261.78,3690.937143,3507.48
07-04-2019 23:00,92,,,3.33,,FALSE,,3097.11375,3109.889047,3311.92,3497.117143,3243.84
07-05-2019 00:00,,,,3.16,,FALSE,,3025.922917,3094.986309,3128.09,3173.952857,2948.02
07-05-2019 01:00,,,,3.33,,FALSE,,3025.922917,3094.986309,2942.6,2980.135714,2810.01
07-05-2019 02:00,93,,,3.5,,FALSE,,3025.922917,3094.986309,2613.1,2840.731429,2702.56
07-05-2019 03:00,,4,,3.41,,FALSE,,3025.922917,3094.986309,2718.13,2797.838571,2644.78
07-05-2019 04:00,,0,,2.79,,FALSE,,3025.922917,3094.986309,2656.52,2744.457143,2586.86
07-05-2019 05:00,95,0,,3.37,,FALSE,,3025.922917,3094.986309,2666.69,2743.974286,2616.33
07-05-2019 06:00,,0,,3.4,,FALSE,,3025.922917,3094.986309,2816.51,2910.451429,2794.47
07-05-2019 07:00,,,,3.18,,FALSE,,3025.922917,3094.986309,2947.71,2961.872857,2949.52
07-05-2019 08:00,92,0,,3.1,,FALSE,,3025.922917,3094.986309,2864.19,2881.584286,2886.91
07-05-2019 09:00,,0,,2.67,,FALSE,,3025.922917,3094.986309,2809.83,2854.825714,2802.88
07-05-2019 10:00,,0,,3.37,,FALSE,,3025.922917,3094.986309,2859.32,2944.704286,2822.06
07-05-2019 11:00,75,0,,3.15,,FALSE,,3025.922917,3094.986309,2859.93,2971.725714,2907.27
07-05-2019 12:00,,0,,3.54,,FALSE,,3025.922917,3094.986309,2972.91,3016.258571,2941.28
07-05-2019 13:00,,0,,2.74,,FALSE,,3025.922917,3094.986309,2972.33,3018.501429,2867.32
07-05-2019 14:00,74,0,,3.58,,FALSE,,3025.922917,3094.986309,3024.83,3060.787143,2943.4
07-05-2019 15:00,,,,3.3,,FALSE,,3025.922917,3094.986309,3090.82,3122.382857,3045.85
07-05-2019 16:00,,0,,3.21,,FALSE,,3025.922917,3094.986309,3061.77,3104.118571,3055.24
07-05-2019 17:00,82,0,,3.51,,FALSE,,3025.922917,3094.986309,3148.68,3113.662857,3104.12
07-05-2019 18:00,,3,,3.52,,FALSE,,3025.922917,3094.986309,3057.84,3073.955714,3024.67
07-05-2019 19:00,,0,,3.33,,FALSE,,3025.922917,3094.986309,3467.6,3479.877143,3457.67
07-05-2019 20:00,97,0,,3.65,,FALSE,,3025.922917,3094.986309,3643.27,3716.261429,3563.96
07-05-2019 21:00,,0,,3.38,,FALSE,,3025.922917,3094.986309,3548.16,3663.45,3551.04
07-05-2019 22:00,,,,3.4,,FALSE,,3025.922917,3094.986309,3507.48,3646.687143,3499.59
07-05-2019 23:00,90,1.8,,3.57,,FALSE,,3025.922917,3094.986309,3243.84,3457.474286,3246.72
07-06-2019 00:00,,1,,3.55,,FALSE,,2990.522083,3073.967202,2948.02,3144.31,2904.09
07-06-2019 01:00,,0,,3.25,,FALSE,,2990.522083,3073.967202,2810.01,2959.832857,2752.26
07-06-2019 02:00,94,1,,3.13,,FALSE,,2990.522083,3073.967202,2702.56,2817.551429,2690.66
07-06-2019 03:00,,0.6,,2.95,,FALSE,,2990.522083,3073.967202,2644.78,2775.692857,2637.82
07-06-2019 04:00,,0,,2.8,,FALSE,,2990.522083,3073.967202,2586.86,2721.264286,2603.24
07-06-2019 05:00,94,4.4,,3.54,,FALSE,,2990.522083,3073.967202,2616.33,2723.547143,2573.48
07-06-2019 06:00,,2,,3.57,,FALSE,,2990.522083,3073.967202,2794.47,2886.338571,2748.14
07-06-2019 07:00,,1,,3.5,,FALSE,,2990.522083,3073.967202,2949.52,2947.86,2821.25
07-06-2019 08:00,83,0,,3.37,,FALSE,,2990.522083,3073.967202,2886.91,2870.967143,2785.22
07-06-2019 09:00,,3,,2.46,,FALSE,,2990.522083,3073.967202,2802.88,2839.285714,2883.69
07-06-2019 10:00,,2,,3.63,,FALSE,,2990.522083,3073.967202,2822.06,2915.948571,2969.07
07-06-2019 11:00,75,5,,2.72,,FALSE,,2990.522083,3073.967202,2907.27,2952.627143,2921.77
07-06-2019 12:00,,10,,3.52,,FALSE,,2990.522083,3073.967202,2941.28,2995.931429,2970.15
07-06-2019 13:00,,0,,3.5,,FALSE,,2990.522083,3073.967202,2867.32,2997.092857,3005.01
07-06-2019 14:00,72,0,,3.53,,FALSE,,2990.522083,3073.967202,2943.4,3041.597143,2992.96
07-06-2019 15:00,,2,,3.53,,FALSE,,2990.522083,3073.967202,3045.85,3106.217143,3126.36
07-06-2019 16:00,,12,,1.71,,FALSE,,2990.522083,3073.967202,3055.24,3092.83,3066.65
07-06-2019 17:00,80,2,,3.05,,FALSE,,2990.522083,3073.967202,3104.12,3110.191429,3076.11
07-06-2019 18:00,,7,,3.5,,FALSE,,2990.522083,3073.967202,3024.67,3065.79,2997.13
07-06-2019 19:00,,1,,2.96,,FALSE,,2990.522083,3073.967202,3457.67,3471.515714,3379.37
07-06-2019 20:00,87,0,,3.61,,FALSE,,2990.522083,3073.967202,3563.96,3683.74,3579.17
07-06-2019 21:00,,0,,3.34,,FALSE,,2990.522083,3073.967202,3551.04,3629.502857,3536.65
07-06-2019 22:00,,0,,2.98,,FALSE,,2990.522083,3073.967202,3499.59,3608.347143,3511.52
07-06-2019 23:00,87,1,,3.54,,FALSE,,2990.522083,3073.967202,3246.72,3417.231429,3238.92
07-07-2019 00:00,,0,,2.79,,TRUE,,2990.445417,3045.733333,2904.09,3099.744286,2910.27
07-07-2019 01:00,,0,,2.46,,TRUE,,2990.445417,3045.733333,2752.26,2920.152857,2777.42
07-07-2019 02:00,92,1,,2.75,,TRUE,,2990.445417,3045.733333,2690.66,2784.93,2670.81
07-07-2019 03:00,,10,,3.21,,TRUE,,2990.445417,3045.733333,2637.82,2743.737143,2610.96
07-07-2019 04:00,,0,,2.18,,TRUE,,2990.445417,3045.733333,2603.24,2689.081429,2474.84
07-07-2019 05:00,95,2,,3.6,,TRUE,,2990.445417,3045.733333,2573.48,2690.424286,2467.59
07-07-2019 06:00,,0,,3.44,,TRUE,,2990.445417,3045.733333,2748.14,2857.342857,2543.42
07-07-2019 07:00,,,,2.54,,TRUE,,2990.445417,3045.733333,2821.25,2926.105714,2550.72
07-07-2019 08:00,94,0,,2.43,,TRUE,,2990.445417,3045.733333,2785.22,2852.71,2532.5
07-07-2019 09:00,,0,,2.63,,TRUE,,2990.445417,3045.733333,2883.69,2827.945714,2490.37
07-07-2019 10:00,,0,,2.45,,TRUE,,2990.445417,3045.733333,2969.07,2892.904286,2422.82
07-07-2019 11:00,77,0,,2.69,,TRUE,,2990.445417,3045.733333,2921.77,2919.247143,2485.13
07-07-2019 12:00,,0,,1.79,,TRUE,,2990.445417,3045.733333,2970.15,2970.917143,2454.69
07-07-2019 13:00,,2,,3.3,,TRUE,,2990.445417,3045.733333,3005.01,2973.382857,2415.34
07-07-2019 14:00,74,0,,3.1,,TRUE,,2990.445417,3045.733333,2992.96,3016.551429,2456.74
07-07-2019 15:00,,,,2.28,,TRUE,,2990.445417,3045.733333,3126.36,3084.14,2532.66
07-07-2019 16:00,,0,,3.25,,TRUE,,2990.445417,3045.733333,3066.65,3061.582857,2528.04
07-07-2019 17:00,77,7,,3.4,,TRUE,,2990.445417,3045.733333,3076.11,3093.695714,2531.95
07-07-2019 18:00,,0,,3.37,,TRUE,,2990.445417,3045.733333,2997.13,3051.575714,2587.54
07-07-2019 19:00,,,,3.45,,TRUE,,2990.445417,3045.733333,3379.37,3446.545714,3020.58
07-07-2019 20:00,89,12,,1.59,,TRUE,,2990.445417,3045.733333,3579.17,3658.207143,3333.93
07-07-2019 21:00,,0,,3.28,,TRUE,,2990.445417,3045.733333,3536.65,3595.212857,3367.67
07-07-2019 22:00,,,,3.31,,TRUE,,2990.445417,3045.733333,3511.52,3570.157143,3305.38
07-07-2019 23:00,92,0,,2.68,,TRUE,,2990.445417,3045.733333,3238.92,3371.305714,3077.49
07-08-2019 00:00,,2,,3.39,,FALSE,,2689.535833,3015.517262,2910.27,3052.45,2791.02
07-08-2019 01:00,,3,,3.2,,FALSE,,2689.535833,3015.517262,2777.42,2881.908571,2590.61
07-08-2019 02:00,94,3,,2.15,,FALSE,,2689.535833,3015.517262,2670.81,2750.267143,2488.99
07-08-2019 03:00,,11,,3.38,,FALSE,,2689.535833,3015.517262,2610.96,2713.511429,2422.4
07-08-2019 04:00,,,,2.74,,FALSE,,2689.535833,3015.517262,2474.84,2650.275714,2334.73
07-08-2019 05:00,95,1,,2.56,,FALSE,,2689.535833,3015.517262,2467.59,2652.347143,2380.75
07-08-2019 06:00,,,,3.27,,FALSE,,2689.535833,3015.517262,2543.42,2820.902857,2566.33
07-08-2019 07:00,,16,,3.46,,FALSE,,2689.535833,3015.517262,2550.72,2897.791429,2728.99
07-08-2019 08:00,92,1,,3.25,,FALSE,,2689.535833,3015.517262,2532.5,2833.788571,2685.5
07-08-2019 09:00,,0,,2,,FALSE,,2689.535833,3015.517262,2490.37,2810.834286,2622.74
07-08-2019 10:00,,1,,3.48,,FALSE,,2689.535833,3015.517262,2422.82,2869.344286,2773.81
07-08-2019 11:00,71,0,,2.55,,FALSE,,2689.535833,3015.517262,2485.13,2901.992857,2837.25
07-08-2019 12:00,,6,,1.51,,FALSE,,2689.535833,3015.517262,2454.69,2943.034286,2909.85
07-08-2019 13:00,,0,,3.61,,FALSE,,2689.535833,3015.517262,2415.34,2938.545714,2839.99
07-08-2019 14:00,74,3,,1.91,,FALSE,,2689.535833,3015.517262,2456.74,2985.154286,2892.71
07-08-2019 15:00,,,,2.88,,FALSE,,2689.535833,3015.517262,2532.66,3059.917143,2965.97
07-08-2019 16:00,,3,,3.06,,FALSE,,2689.535833,3015.517262,2528.04,3034.835714,2919.35
07-08-2019 17:00,80,0,,2.44,,FALSE,,2689.535833,3015.517262,2531.95,3071.705714,2904.56
07-08-2019 18:00,,0,,3.03,,FALSE,,2689.535833,3015.517262,2587.54,3025.515714,2896.25
07-08-2019 19:00,,0,,3.43,,FALSE,,2689.535833,3015.517262,3020.58,3418.958571,3335.25
07-08-2019 20:00,86,0,,2.06,,FALSE,,2689.535833,3015.517262,3333.93,3637.114286,3525.49
07-08-2019 21:00,,0.6,,2.54,,FALSE,,2689.535833,3015.517262,3367.67,3570.507143,3479.07
07-08-2019 22:00,,0,,2.9,,FALSE,,2689.535833,3015.517262,3305.38,3528.897143,3453.39
07-08-2019 23:00,90,0,,3.21,,FALSE,,2689.535833,3015.517262,3077.49,3322.814286,3125.37
07-09-2019 00:00,,0,,1.62,,FALSE,,2852.932083,2973.836667,2791.02,3011.041429,2819.66
07-09-2019 01:00,,0,,1.86,,FALSE,,2852.932083,2973.836667,2590.61,2836.158571,2662.19
07-09-2019 02:00,,0,,3.34,,FALSE,,2852.932083,2973.836667,2488.99,2704.077143,2537
07-09-2019 03:00,,0,,1.8,,FALSE,,2852.932083,2973.836667,2422.4,2666.094286,2475.85
07-09-2019 04:00,,0,,1.81,,FALSE,,2852.932083,2973.836667,2334.73,2598.49,2451.15
07-09-2019 05:00,,0,,1.47,,FALSE,,2852.932083,2973.836667,2380.75,2604.612857,2482.65
07-09-2019 06:00,95,0,,1.48,,FALSE,,2852.932083,2973.836667,2566.33,2772.085714,2699.08
07-09-2019 07:00,,,,2.92,,FALSE,,2852.932083,2973.836667,2728.99,2858.825714,2827.71
07-09-2019 08:00,,0,,2.15,,FALSE,,2852.932083,2973.836667,2685.5,2801.832857,2733.46
07-09-2019 09:00,94,0,,2.58,,FALSE,,2852.932083,2973.836667,2622.74,2774.117143,2703.71
07-09-2019 10:00,,0,,2.76,,FALSE,,2852.932083,2973.836667,2773.81,2839.874286,2796.48
07-09-2019 11:00,,0,,2.65,,FALSE,,2852.932083,2973.836667,2837.25,2874.708571,2845.44
07-09-2019 12:00,74,0,,1.99,,FALSE,,2852.932083,2973.836667,2909.85,2916.078571,2833.59
07-09-2019 13:00,,0,,3.14,,FALSE,,2852.932083,2973.836667,2839.99,2902.475714,2765.06
07-09-2019 14:00,,0,,2.21,,FALSE,,2852.932083,2973.836667,2892.71,2948.852857,2772.95
07-09-2019 15:00,77,0,,2.09,,FALSE,,2852.932083,2973.836667,2965.97,3027.528571,2796.77
07-09-2019 16:00,,1,,1.13,,FALSE,,2852.932083,2973.836667,2919.35,2994.104286,2867
07-09-2019 17:00,,8,,2.61,,FALSE,,2852.932083,2973.836667,2904.56,3026.49,2914.67
07-09-2019 18:00,85,2,,3.19,,FALSE,,2852.932083,2973.836667,2896.25,2987.755714,2916.32
07-09-2019 19:00,,,,2.58,,FALSE,,2852.932083,2973.836667,3335.25,3385.418571,3252.25
07-09-2019 20:00,,0,,2.13,,FALSE,,2852.932083,2973.836667,3525.49,3590.742857,3327.01
07-09-2019 21:00,92,0,,3.1,,FALSE,,2852.932083,2973.836667,3479.07,3522.258571,3240.13
07-09-2019 22:00,,0,,2.62,,FALSE,,2852.932083,2973.836667,3453.39,3472.245714,3131.47
07-09-2019 23:00,,0,,,,FALSE,,2852.932083,2973.836667,3125.37,3256.21,2775.53
07-10-2019 00:00,89,0,,,,FALSE,,2817.797083,2923.467024,2819.66,2950.622857,2503.29
07-10-2019 01:00,,0.4,,,,FALSE,,2817.797083,2923.467024,2662.19,2785.782857,2419.62
07-10-2019 02:00,,0.6,,,,FALSE,,2817.797083,2923.467024,2537,2648.422857,2368.33
07-10-2019 03:00,93,0,,,,FALSE,,2817.797083,2923.467024,2475.85,2612.197143,2320.14
07-10-2019 04:00,,0,,,,FALSE,,2817.797083,2923.467024,2451.15,2549.97,2296.22
07-10-2019 05:00,,0,,,,FALSE,,2817.797083,2923.467024,2482.65,2562.74,2329.35
07-10-2019 06:00,95,0,,,,FALSE,,2817.797083,2923.467024,2699.08,2729.894286,2567.4
07-10-2019 07:00,,0,,,,FALSE,,2817.797083,2923.467024,2827.71,2830.375714,2736.3
07-10-2019 08:00,,0,,,,FALSE,,2817.797083,2923.467024,2733.46,2772.067143,2707.81
07-10-2019 09:00,94,0,,,,FALSE,,2817.797083,2923.467024,2703.71,2749.782857,2618.58
07-10-2019 10:00,,9,,,,FALSE,,2817.797083,2923.467024,2796.48,2809.415714,2664.41
07-10-2019 11:00,,4,,,,FALSE,,2817.797083,2923.467024,2845.44,2844.051429,2658.97
07-10-2019 12:00,87,0,,,,FALSE,,2817.797083,2923.467024,2833.59,2878.128571,2620.85
07-10-2019 13:00,,0,,,,FALSE,,2817.797083,2923.467024,2765.06,2856.89,2599.94
07-10-2019 14:00,,0,,,,FALSE,,2817.797083,2923.467024,2772.95,2895.391429,2633.19
07-10-2019 15:00,76,,,,,FALSE,,2817.797083,2923.467024,2796.77,2970.422857,2736.58
07-10-2019 16:00,,0,,,,FALSE,,2817.797083,2923.467024,2867,2945.765714,2841.53
07-10-2019 17:00,,0,,,,FALSE,,2817.797083,2923.467024,2914.67,2981.428571,2898.29
07-10-2019 18:00,82,0,,,,FALSE,,2817.797083,2923.467024,2916.32,2948.238571,2910.17
07-10-2019 19:00,,0,,,,FALSE,,2817.797083,2923.467024,3252.25,3343.791429,3245.15
07-10-2019 20:00,,0,,,,FALSE,,2817.797083,2923.467024,3327.01,3525.285714,3338.68
07-10-2019 21:00,89,0,,,,FALSE,,2817.797083,2923.467024,3240.13,3445.342857,3273.14
07-10-2019 22:00,,0,,,,FALSE,,2817.797083,2923.467024,3131.47,3381.515714,3137.95
07-10-2019 23:00,,0,,,,FALSE,,2817.797083,2923.467024,2775.53,3145.684286,2717.7
07-11-2019 00:00,92,0,,,,FALSE,,2714.31625,2868.781667,2503.29,2857.777143,2467.95
07-11-2019 01:00,,0.2,,,,FALSE,,2714.31625,2868.781667,2419.62,2707.815714,2365.94
07-11-2019 02:00,90,0,,,,FALSE,,2714.31625,2868.781667,2368.33,2581.635714,2314.91
07-11-2019 03:00,,0,,,,FALSE,,2714.31625,2868.781667,2320.14,2547.154286,2282.7
07-11-2019 04:00,,0,,,,FALSE,,2714.31625,2868.781667,2296.22,2486.222857,2258.54
07-11-2019 05:00,82,0,,,,FALSE,,2714.31625,2868.781667,2329.35,2502.405714,2308.55
07-11-2019 06:00,,0,,,,FALSE,,2714.31625,2868.781667,2567.4,2676.478571,2543.62
07-11-2019 07:00,,7,,,,FALSE,,2714.31625,2868.781667,2736.3,2794.6,2713.5
07-11-2019 08:00,81,47,,,,FALSE,,2714.31625,2868.781667,2707.81,2742.227143,2673.5
07-11-2019 09:00,,62,,,,FALSE,,2714.31625,2868.781667,2618.58,2704.542857,2647.08
07-11-2019 10:00,,34,,,,FALSE,,2714.31625,2868.781667,2664.41,2758.281429,2695.78
07-11-2019 11:00,70,46,,,,FALSE,,2714.31625,2868.781667,2658.97,2787.965714,2720.55
07-11-2019 12:00,,15,,,,FALSE,,2714.31625,2868.781667,2620.85,2814.76,2718.82
07-11-2019 13:00,,4,,,,FALSE,,2714.31625,2868.781667,2599.94,2780.712857,2789.12
07-11-2019 14:00,72,19,,,,FALSE,,2714.31625,2868.781667,2633.19,2816.682857,2775.32
07-11-2019 15:00,,8,,,,FALSE,,2714.31625,2868.781667,2736.58,2899.287143,2844.06
07-11-2019 16:00,,12,,,,FALSE,,2714.31625,2868.781667,2841.53,2905.654286,2896.94
07-11-2019 17:00,72,13,,,,FALSE,,2714.31625,2868.781667,2898.29,2939.768571,2980.27
07-11-2019 18:00,,7,,,,FALSE,,2714.31625,2868.781667,2910.17,2912.845714,2929.69
07-11-2019 19:00,,1,,,,FALSE,,2714.31625,2868.781667,3245.15,3308.267143,3252.97
07-11-2019 20:00,84,4,,,,FALSE,,2714.31625,2868.781667,3338.68,3473.072857,3391.92
07-11-2019 21:00,,2,,,,FALSE,,2714.31625,2868.781667,3273.14,3427.98,3364.85
07-11-2019 22:00,,0,,,,FALSE,,2714.31625,2868.781667,3137.95,3363.825714,3257.5
07-11-2019 23:00,86,,,,,FALSE,,2714.31625,2868.781667,2717.7,3060.795714,2897.56
07-12-2019 00:00,,17,,,,FALSE,,2753.818333,2829.909583,2467.95,2763.471429,2666.68
07-12-2019 01:00,,10,,,,FALSE,,2753.818333,2829.909583,2365.94,2625.435714,2550.81
07-12-2019 02:00,91,4,,,,FALSE,,2753.818333,2829.909583,2314.91,2539.037143,2483.75
07-12-2019 03:00,,0,,,,FALSE,,2753.818333,2829.909583,2282.7,2484.95,2415.03
07-12-2019 04:00,,3,,,,FALSE,,2753.818333,2829.909583,2258.54,2429.368571,2383.99
07-12-2019 05:00,93,4,,,,FALSE,,2753.818333,2829.909583,2308.55,2451.242857,2426.03
07-12-2019 06:00,,20,,,,FALSE,,2753.818333,2829.909583,2543.62,2637.494286,2650.15
07-12-2019 07:00,,6,,,,FALSE,,2753.818333,2829.909583,2713.5,2761.141429,2805.25
07-12-2019 08:00,92,14,,,,FALSE,,2753.818333,2829.909583,2673.5,2714.985714,2762.49
07-12-2019 09:00,,8,,,,FALSE,,2753.818333,2829.909583,2647.08,2681.292857,2723.35
07-12-2019 10:00,,15,,,,FALSE,,2753.818333,2829.909583,2695.78,2734.918571,2843.42
07-12-2019 11:00,73,7,,,,FALSE,,2753.818333,2829.909583,2720.55,2768.054286,2893.62
07-12-2019 12:00,,3,,,,FALSE,,2753.818333,2829.909583,2718.82,2778.461429,2942.74
07-12-2019 13:00,,17,,,,FALSE,,2753.818333,2829.909583,2789.12,2754.54,2874.22
07-12-2019 14:00,65,,,,,FALSE,,2753.818333,2829.909583,2775.32,2781.038571,2938.89
07-12-2019 15:00,,0,,,,FALSE,,2753.818333,2829.909583,2844.06,2864.035714,3057.68
07-12-2019 16:00,,0,,,,FALSE,,2753.818333,2829.909583,2896.94,2882.107143,3028.72
07-12-2019 17:00,70,0,,,,FALSE,,2753.818333,2829.909583,2980.27,2915.71,3007.77
07-12-2019 18:00,,10,,,,FALSE,,2753.818333,2829.909583,2929.69,2894.538571,2939.99
07-12-2019 19:00,,1,,,,FALSE,,2753.818333,2829.909583,3252.97,3277.605714,3294.63
07-12-2019 20:00,84,1,,,,FALSE,,2753.818333,2829.909583,3391.92,3437.165714,3454.22
07-12-2019 21:00,,2,,,,FALSE,,2753.818333,2829.909583,3364.85,3401.792857,3434.88
07-12-2019 22:00,,7,,,,FALSE,,2753.818333,2829.909583,3257.5,3328.114286,3362.88
07-12-2019 23:00,87,0,,,,FALSE,,2753.818333,2829.909583,2897.56,3011.327143,3129.85
7/13/2019 0:00,,0,,,,TRUE,,2877.96,2813.829286,2666.68,2723.28,2893.4
7/13/2019 1:00,,6,,,,TRUE,,2877.96,2813.829286,2550.81,2588.407143,2740.12
7/13/2019 2:00,92,0,,,,TRUE,,2877.96,2813.829286,2483.75,2507.778571,2672.6
7/13/2019 3:00,,4,,,,TRUE,,2877.96,2813.829286,2415.03,2452.128571,2657.87
7/13/2019 4:00,,7,,,,TRUE,,2877.96,2813.829286,2383.99,2400.387143,2556.29
7/13/2019 5:00,93,0,,,,TRUE,,2877.96,2813.829286,2426.03,2424.057143,2573.77
7/13/2019 6:00,,3,,,,TRUE,,2877.96,2813.829286,2650.15,2616.877143,2723.07
7/13/2019 7:00,,,,,,TRUE,,2877.96,2813.829286,2805.25,2740.531429,2791.01
7/13/2019 8:00,85,1,,,,TRUE,,2877.96,2813.829286,2762.49,2697.211429,2726.46
7/13/2019 9:00,,,,,,TRUE,,2877.96,2813.829286,2723.35,2669.931429,2825.12
7/13/2019 10:00,,0,,,,TRUE,,2877.96,2813.829286,2843.42,2737.97,2908.27
7/13/2019 11:00,74,0,,,,TRUE,,2877.96,2813.829286,2893.62,2766.104286,3005.36
7/13/2019 12:00,,0,,,,TRUE,,2877.96,2813.829286,2942.74,2778.67,2992.25
7/13/2019 13:00,,0,,,,TRUE,,2877.96,2813.829286,2874.22,2755.525714,3067.72
7/13/2019 14:00,74,0,,,,TRUE,,2877.96,2813.829286,2938.89,2780.394286,3061.76
7/13/2019 15:00,,0,,,,TRUE,,2877.96,2813.829286,3057.68,2865.725714,3120.83
7/13/2019 16:00,,0,,,,TRUE,,2877.96,2813.829286,3028.72,2878.318571,3073.8
7/13/2019 17:00,82,0,,,,TRUE,,2877.96,2813.829286,3007.77,2901.945714,3006.07
7/13/2019 18:00,,0,,,,TRUE,,2877.96,2813.829286,2939.99,2882.441429,2954.96
7/13/2019 19:00,,1,,,,TRUE,,2877.96,2813.829286,3294.63,3254.314286,3280.98
7/13/2019 20:00,89,0,,,,TRUE,,2877.96,2813.829286,3454.22,3421.488571,3523.38
7/13/2019 21:00,,0,,,,TRUE,,2877.96,2813.829286,3434.88,3385.198571,3482.73
7/13/2019 22:00,,0,,,,TRUE,,2877.96,2813.829286,3362.88,3308.584286,3440.22
7/13/2019 23:00,90,0,,,,TRUE,,2877.96,2813.829286,3129.85,2994.631429,3167.29
7/14/2019 0:00,,0,,,,TRUE,,2968.555417,2810.702143,2893.4,2721.752857,2900.94
7/14/2019 1:00,,0,,,,TRUE,,2968.555417,2810.702143,2740.12,2586.672857,2748.74
7/14/2019 2:00,94,0,,,,TRUE,,2968.555417,2810.702143,2672.6,2505.198571,2684.85
7/14/2019 3:00,,0,,,,TRUE,,2968.555417,2810.702143,2657.87,2454.992857,2602.86
7/14/2019 4:00,,0,,,,TRUE,,2968.555417,2810.702143,2556.29,2393.68,2550.53
7/14/2019 5:00,95,0,,,,TRUE,,2968.555417,2810.702143,2573.77,2424.098571,2530.51
7/14/2019 6:00,,0,,,,TRUE,,2968.555417,2810.702143,2723.07,2613.295714,2633.48
7/14/2019 7:00,,0.2,,,,TRUE,,2968.555417,2810.702143,2791.01,2736.211429,2615.84
7/14/2019 8:00,87,0,,,,TRUE,,2968.555417,2810.702143,2726.46,2688.817143,2541.37
7/14/2019 9:00,,0,,,,TRUE,,2968.555417,2810.702143,2825.12,2661.564286,2446.02
7/14/2019 10:00,,0,,,,TRUE,,2968.555417,2810.702143,2908.27,2729.284286,2450.27
7/14/2019 11:00,76,0,,,,TRUE,,2968.555417,2810.702143,3005.36,2778.045714,2458.91
7/14/2019 12:00,,2,,,,TRUE,,2968.555417,2810.702143,2992.25,2781.827143,2563.05
7/14/2019 13:00,,1,,,,TRUE,,2968.555417,2810.702143,3067.72,2764.484286,2505.02
7/14/2019 14:00,71,,,,,TRUE,,2968.555417,2810.702143,3061.76,2790.222857,2544.52
7/14/2019 15:00,,8,,,,TRUE,,2968.555417,2810.702143,3120.83,2864.935714,2534.6
7/14/2019 16:00,,0,,,,TRUE,,2968.555417,2810.702143,3073.8,2879.34,2556.03
7/14/2019 17:00,75,0,,,,TRUE,,2968.555417,2810.702143,3006.07,2891.94,2536.51
7/14/2019 18:00,,0,,,,TRUE,,2968.555417,2810.702143,2954.96,2876.417143,2566.21
7/14/2019 19:00,,2,,,,TRUE,,2968.555417,2810.702143,3280.98,3240.258571,3047.05
7/14/2019 20:00,86,0,,,,TRUE,,2968.555417,2810.702143,3523.38,3413.518571,3235.14
7/14/2019 21:00,,0,,,,TRUE,,2968.555417,2810.702143,3482.73,3377.495714,3288.79
7/14/2019 22:00,,0,,,,TRUE,,2968.555417,2810.702143,3440.22,3298.398571,3233.54
7/14/2019 23:00,90,0,,,,TRUE,,2968.555417,2810.702143,3167.29,2984.398571,2982.08
7/15/2019 0:00,,,,,,FALSE,,2698.2025,2811.940238,2900.94,2720.42,2789.13
7/15/2019 1:00,,0,,,,FALSE,,2698.2025,2811.940238,2748.74,2582.575714,2594.39
7/15/2019 2:00,93,0,,,,FALSE,,2698.2025,2811.940238,2684.85,2507.204286,2526.76
7/15/2019 3:00,,1,,,,FALSE,,2698.2025,2811.940238,2602.86,2453.835714,2464.43
7/15/2019 4:00,,0.2,,,,FALSE,,2698.2025,2811.940238,2550.53,2404.492857,2422.36
7/15/2019 5:00,93,0,,,,FALSE,,2698.2025,2811.940238,2530.51,2433.087143,2468.99
7/15/2019 6:00,,0,,,,FALSE,,2698.2025,2811.940238,2633.48,2626.161429,2680.43
7/15/2019 7:00,,0,,,,FALSE,,2698.2025,2811.940238,2615.84,2745.514286,2798.09
7/15/2019 8:00,87,0,,,,FALSE,,2698.2025,2811.940238,2541.37,2690.084286,2723.35
7/15/2019 9:00,,0.6,,,,FALSE,,2698.2025,2811.940238,2446.02,2655.228571,2667.89
7/15/2019 10:00,,0,,,,FALSE,,2698.2025,2811.940238,2450.27,2733.205714,2735.3
7/15/2019 11:00,76,0,,,,FALSE,,2698.2025,2811.940238,2458.91,2774.3,2812.92
7/15/2019 12:00,,0,,,,FALSE,,2698.2025,2811.940238,2563.05,2797.307143,2807.13
7/15/2019 13:00,,0,,,,FALSE,,2698.2025,2811.940238,2505.02,2777.295714,2843.05
7/15/2019 14:00,78,0,,,,FALSE,,2698.2025,2811.940238,2544.52,2802.762857,2892.76
7/15/2019 15:00,,0,,,,FALSE,,2698.2025,2811.940238,2534.6,2865.212857,2969.46
7/15/2019 16:00,,0,,,,FALSE,,2698.2025,2811.940238,2556.03,2883.338571,2967.12
7/15/2019 17:00,80,4,,,,FALSE,,2698.2025,2811.940238,2536.51,2892.591429,3010.55
7/15/2019 18:00,,0,,,,FALSE,,2698.2025,2811.940238,2566.21,2873.37,2922.18
